code_departement,code_canton,libelle_canton,nom,prenom,genre,date_naissance,code_CSP,fonction,age
73,7318,Saint-Pierre-D'Albigny,THEVENET,Olivier,M,1975-02-02,85,10ème Vice-président du conseil départemental,51
73,7319,Ugine,CRESSENS,Annick,F,1958-07-12,74,,68
73,7319,Ugine,LOMBARD,Franck,M,1954-07-29,23,1er Vice-président du conseil départemental,71
74,7401,Annecy-1,DAVIET,François,M,1954-10-20,74,,71
74,7401,Annecy-1,GONZO-MASSOL,Valérie,F,1969-07-31,85,,56
74,7402,Annecy-2,LHUILLIER,Myriam,F,1962-02-15,52,6ème Vice-président du conseil départemental,64
74,7402,Annecy-2,PUTHOD,Dominique,M,1962-12-20,34,,63
74,7403,Annecy-3,CERIATI MAURIS,Odile,F,1960-10-04,34,,65
74,7403,Annecy-3,EXCOFFIER,François,M,1966-07-23,23,,60
74,7404,Annemasse,BOUCHET,Estelle,F,1969-06-03,54,10ème Vice-président du conseil départemental,57
74,7404,Annemasse,VERDONNET,Christian,M,1964-05-29,31,,62
74,7405,Bonneville,GAY,Agnès,F,1970-11-03,43,,55
74,7405,Bonneville,SADDIER,Martial,M,1969-10-15,85,Président du conseil départemental,56
74,7406,Cluses,MAS,Jean-Philippe,M,1972-10-23,37,9ème Vice-président du conseil départemental,53
74,7406,Cluses,METRAL,Marie-Antoinette,F,1955-08-30,74,,70
74,7407,Evian-Les-Bains,LEI,Josiane,F,1962-02-10,43,,64
74,7407,Evian-Les-Bains,RUBIN,Nicolas,M,1973-07-01,47,1er Vice-président du conseil départemental,53
74,7408,Faverges-Seythenex,CATTANEO,Marcel,M,1949-02-16,74,,77
74,7408,Faverges-Seythenex,DONZEL-GONET,Marie-Louise,F,1959-01-25,12,4ème Vice-président du conseil départemental,67
74,7409,Gaillard,BOCCARD,Bernard,M,1950-02-15,23,,76
74,7409,Gaillard,TEPPE-ROGUET,Marie-Claire,F,1966-08-20,54,,59
74,7410,Le Mont-Blanc,PEILLEX,Jean-Marc,M,1954-05-01,72,3ème Vice-président du conseil départemental,72
74,7410,Le Mont-Blanc,TERMOZ,Aurore,F,1976-04-08,85,,50
74,7411,La Roche-Sur-Foron,PETEX,Christelle,F,1980-09-02,37,,45
74,7411,La Roche-Sur-Foron,RATSIMBA,David,M,1971-12-02,37,,54
74,7412,Rumilly,DULIEGE,Fabienne,F,1963-12-22,11,,62
74,7413,Saint-Julien-En-Genevois,DUBY-MULLER,Virginie,F,1979-08-16,33,,46
74,7413,Saint-Julien-En-Genevois,LAMBERT,Gérard,M,1960-08-18,22,,65
74,7414,Sallanches,JULLIEN-BRECHES,Catherine,F,1957-02-05,22,,69
74,7414,Sallanches,MORAND,Georges,M,1950-04-06,72,,76
74,7415,Sciez,BAUD-GRASSET,Joël,M,1971-05-31,12,5ème Vice-président du conseil départemental,55
74,7415,Sciez,BEURRIER,Chrystelle,F,1977-10-02,43,8ème Vice-président du conseil départemental,48
74,7416,Annecy-4,MUGNIER,Magali,F,1971-07-04,38,,55
74,7416,Annecy-4,TARDY,Lionel,M,1966-06-07,46,7ème Vice-président du conseil départemental,60
74,7417,Thonon-Les-Bains,BAUD,Richard,M,1972-01-18,48,,54
74,7417,Thonon-Les-Bains,MAHUT,Patricia,F,1975-08-28,34,,50
76,7601,Barentin,BOUILLON,Christophe,M,1969-03-04,34,,57
76,7601,Barentin,CANU,Pierrette,F,1948-12-08,77,,77
76,7602,Bois-Guillaume,LECORDIER,Nathalie,F,1963-11-30,33,3ème Vice-président du conseil départemental,62
76,7602,Bois-Guillaume,MARTIN,Pascal,M,1960-03-07,74,,66
76,7603,Bolbec,METOT,Dominique,M,1957-04-02,74,,69
76,7603,Bolbec,MOUTIER LECERF,Murielle,F,1958-07-20,75,,68
76,7604,Canteleu,LAMIRAY,David,M,1972-12-12,53,,53
76,7604,Canteleu,MANZANARES,Brigitte,F,1950-01-04,75,,76
76,7605,Caudebec-Lès-Elbeuf,MARCHE,Frédéric,M,1964-02-24,37,,62
76,7605,Caudebec-Lès-Elbeuf,MEZRAR,Nadia,F,1969-02-06,33,,57
76,7606,Darnétal,GRELAUD,Laurent,M,1963-06-25,86,8ème Vice-président du conseil départemental,63
76,7606,Darnétal,GROULT,Séverine,F,1976-05-22,37,,50
76,7607,Dieppe-1,GAUTIER,André,M,1965-06-16,85,2ème Vice-président du conseil départemental,61
76,7607,Dieppe-1,VANDECANDELAERE,Imelda,F,1963-11-23,86,,62
76,7608,Dieppe-2,FOURNIER,Maryline,F,1966-01-26,45,,60
76,7608,Dieppe-2,LANGLOIS,Nicolas,M,1983-09-19,52,,42
76,7609,Elbeuf,LESAGE,Julie,F,1978-04-01,33,,48
76,7609,Elbeuf,MARIE,Didier,M,1960-05-19,42,,66
76,7610,Eu,GARRAUD,Valérie,F,1961-06-22,43,,65
76,7610,Eu,JACQUES,Laurent,M,1968-08-17,62,,57
76,7611,Fécamp,BAZILLE,Alain,M,1951-08-19,75,4ème Vice-président du conseil départemental,74
76,7611,Fécamp,TESSIER,Dominique,F,1955-03-26,75,,71
76,7612,Gournay-En-Bray,DECOUDRE,Joël,M,1956-03-06,72,,70
76,7612,Gournay-En-Bray,LUCOT AVRIL,Virginie,F,1974-06-26,37,5ème Vice-président du conseil départemental,52
76,7613,Le Grand-Quevilly,DIALLO,Tacko,F,1983-07-10,34,,43
76,7613,Le Grand-Quevilly,ROULY,Nicolas,M,1976-08-30,37,,49
76,7614,Le Havre-1,DUVAL,Christian,M,1958-07-25,72,,67
76,7614,Le Havre-1,THIBAUDEAU-RAINOT,Florence,F,1970-10-10,55,1er Vice-président du conseil départemental,55
76,7615,Le Havre-2,DUBOST,Jérôme,M,1975-07-25,43,,50
76,7615,Le Havre-2,MOREL,Christine,F,1962-02-23,33,,64
76,7616,Le Havre-3,BRUNEAU,Alban,M,1976-01-09,43,,50
76,7616,Le Havre-3,HERVÉ,Sophie,F,1976-07-14,54,,50
76,7617,Le Havre-4,COUPPEY,Louisa,F,1969-06-08,31,,57
76,7617,Le Havre-4,CRAMOISAN,Pascal,M,1963-10-25,78,,62
76,7618,Le Havre-5,DRONE,Marie-Laure,F,1972-01-22,37,,54
76,7618,Le Havre-5,TEISSERE,Patrick,M,1957-07-07,74,12ème Vice-président du conseil départemental,69
76,7619,Le Havre-6,MSICA GUEROUT,Christelle,F,1968-07-26,45,,57
76,7619,Le Havre-6,SAINT MARTIN,Florent,M,1977-11-29,31,14ème Vice-président du conseil départemental,48
76,7620,Luneray,COTTEREAU,Chantal,F,1961-10-20,31,9ème Vice-président du conseil départemental,64
76,7620,Luneray,RENOUX,Vincent,M,1978-04-10,35,,48
76,7621,Le Mesnil-Esnard,DEMAZURE,Julien,M,1987-06-18,37,10ème Vice-président du conseil départemental,39
76,7621,Le Mesnil-Esnard,DURAMÉ,Delphine,F,1975-04-10,48,,51
76,7622,Mont-Saint-Aignan,BELLANGER,Bertrand,M,1959-12-22,23,Président du conseil départemental,66
76,7622,Mont-Saint-Aignan,FLAVIGNY,Catherine,F,1950-05-01,75,,76
76,7623,Neufchâtel-En-Bray,BERTRAND,Nicolas,M,1982-09-13,33,6ème Vice-président du conseil départemental,43
76,7623,Neufchâtel-En-Bray,BILOQUET,Armelle,F,1970-01-16,12,,56
76,7624,Notre-Dame-De-Bondeville,COUTEY,Guillaume,M,1977-10-12,33,,48
76,7624,Notre-Dame-De-Bondeville,LARGILLET,Agnès,F,1977-12-24,43,,48
76,7625,Port-Jérôme-sur-Seine,CORITON,Bastien,M,1981-09-12,33,,44
76,7625,Port-Jérôme-sur-Seine,RENOU,Patricia,F,1967-02-21,45,,59
76,7626,Octeville-Sur-Mer,DURANDE,Florence,F,1959-02-03,74,13ème Vice-président du conseil départemental,67
76,7626,Octeville-Sur-Mer,ROCHE,Olivier,M,1969-04-05,31,,57
76,7627,Le Petit-Quevilly,CAREL,Pierre,M,1960-11-05,42,,65
76,7627,Le Petit-Quevilly,GOUJON,Charlotte,F,1983-01-12,37,,43
76,7628,Rouen-1,FOUQUET,Marie,F,1973-10-05,42,,52
76,7628,Rouen-1,RASSE LAMBRECQ,Valentin,M,1995-09-29,37,,30
76,7629,Rouen-2,BEREGOVOY,Jean-Michel,M,1966-05-20,42,,60
76,7629,Rouen-2,HECTOR,Hortense,F,1952-01-28,43,,74
76,7630,Rouen-3,DUTARTE,Caroline,F,1964-02-18,43,,62
76,7630,Rouen-3,MARTOT,Stéphane,M,1972-11-07,43,,53
76,7631,Saint-Etienne-Du-Rouvray,BOTTE,Séverine,F,1982-01-12,34,,44
76,7631,Saint-Etienne-Du-Rouvray,MOYSE,Joachim,M,1969-07-30,34,,56
76,7632,Saint-Romain-De-Colbosc,GUÉRIN,David,M,1966-01-09,31,,60
76,7632,Saint-Romain-De-Colbosc,GUÉROULT,Claire,F,1970-03-18,85,11ème Vice-président du conseil départemental,56
76,7633,Saint-Valery-En-Caux,LHEUREUX,Jérôme,M,1960-03-15,71,,66
76,7633,Saint-Valery-En-Caux,SINEAU-PATRY,Cecile,F,1968-02-12,34,7ème Vice-président du conseil départemental,58
76,7634,Sotteville-Lès-Rouen,PAWELSKI,Lea,F,1990-11-08,33,,35
76,7634,Sotteville-Lès-Rouen,RAGACHE,Alexis,M,1971-02-22,33,,55
76,7635,Yvetot,GEST,Séverine,F,1971-06-16,85,15ème Vice-président du conseil départemental,55
76,7635,Yvetot,TERRIER,Didier,M,1954-04-05,72,,72
77,7701,Champs-Sur-Marne,GOBERT,Julie,F,1981-08-10,34,,44
77,7701,Champs-Sur-Marne,VISKOVIC,Mathieu,M,1979-09-07,31,,46
77,7702,Chelles,NETTHAVONGS,Céline,F,1970-06-03,31,,56
77,7702,Chelles,RABASTE,Brice,M,1981-12-24,85,3ème Vice-président du conseil départemental,44
77,7703,Claye-Souilly,DEVAUCHELLE,Stéphane,M,1966-01-17,48,,60
77,7703,Claye-Souilly,PASQUIER,Véronique,F,1963-06-07,33,,63
77,7704,Combs-La-Ville,LAVIOLETTE,Jean,M,1947-01-13,74,,79
77,7704,Combs-La-Ville,THOBOR,Virginie,F,1970-05-07,34,,56
77,7705,Coulommiers,DELOISY,Sophie,F,1968-09-19,54,,57
77,7705,Coulommiers,JOZON,Michel,M,1960-09-18,74,,65
77,7706,La Ferté-Sous-Jouarre,MOUSSI-LE GUILLOU,Cindy,F,1982-06-02,54,,44
77,7706,La Ferté-Sous-Jouarre,PEZZETTA,Ugo,M,1975-07-14,23,,51
77,7707,Fontainebleau,GOUHOURY,Pascal,M,1968-04-24,47,,58
77,7707,Fontainebleau,RUCHETON,Béatrice,F,1955-03-19,74,8ème Vice-président du conseil départemental,71
77,7708,Fontenay-Trésigny,CHANUSSOT,Jean-Marc,M,1955-06-16,23,,71
77,7708,Fontenay-Trésigny,LUCZAK,Daisy,F,1962-05-16,11,2ème Vice-président du conseil départemental,64
77,7709,Lagny-Sur-Marne,FENZAR-RIZKI,Bouchra,F,1981-04-17,22,13ème Vice-président du conseil départemental,45
77,7709,Lagny-Sur-Marne,ROBACHE,Christian,M,1967-03-06,85,11ème Vice-président du conseil départemental,59
77,7710,Meaux,LACROIX,Sarah,F,1968-04-05,42,6ème Vice-président du conseil départemental,58
77,7710,Meaux,PARIGI,Jean-François,M,1960-01-25,74,Président du conseil départemental,66
77,7711,Melun,BEAULNES-SERENI,Nathalie,F,1961-04-05,37,12ème Vice-président du conseil départemental,65
77,7711,Melun,JULLEMIER,Denis,M,1968-11-18,23,9ème Vice-président du conseil départemental,57
77,7712,Mitry-Mory,GRATACOS,Anthony,M,1985-04-05,23,,41
77,7712,Mitry-Mory,MOINE,Nathalie,F,1977-05-29,37,,49
77,7713,Montereau-Fault-Yonne,EL ABIDI,Majdoline,F,1978-06-29,31,,48
77,7713,Montereau-Fault-Yonne,SEPTIERS,Patrick,M,1954-10-07,75,,71
77,7714,Nangis,LE BOUTER,Nolwenn,F,1977-08-25,34,,48
77,7714,Nangis,THIERIOT,Jean-Louis,M,1969-06-26,31,,57
77,7715,Nemours,COZIC,Bernard,M,1964-12-05,74,5ème Vice-président du conseil départemental,61
77,7715,Nemours,GARREAU,Isoline,F,1984-10-15,37,,41
77,7716,Ozoir-La-Ferrière,GAUTIER,Laurent,M,1968-04-24,74,,58
77,7716,Ozoir-La-Ferrière,MUNCH,Mireille,F,1946-09-10,74,,79
77,7717,Pontault-Combault,DJEBARA,Smaïl,M,1985-09-13,31,,40
77,7717,Pontault-Combault,SHORT-FERJULE,Sara,F,1979-08-30,37,,46
77,7718,Provins,LAVENKA,Olivier,M,1971-06-07,74,1er Vice-président du conseil départemental,55
77,7718,Provins,SOSINSKI,Sandrine,F,1980-09-18,34,,45
77,7719,Saint-Fargeau-Ponthierry,PAUL-PETIT,Vincent,M,1959-05-09,72,,67
77,7719,Saint-Fargeau-Ponthierry,VEAU,Véronique,F,1960-08-22,42,10ème Vice-président du conseil départemental,65
77,7720,Savigny-Le-Temple,BAREILLE,Eric,M,1962-03-18,38,,64
77,7720,Savigny-Le-Temple,PICHERY,Marie-Line,F,1965-09-30,34,,60
77,7721,Serris,CERRI,Thierry,M,1964-04-29,38,,62
77,7721,Serris,GBIORCZYK,Anne,F,1965-06-22,31,4ème Vice-président du conseil départemental,61
77,7722,Torcy,DUBOSC,Yann,M,1968-12-28,35,,57
77,7722,Torcy,THOMAS,Claudine,F,1961-08-19,85,,64
77,7723,Villeparisis,ABREU,Emma,F,1982-05-12,37,,44
77,7723,Villeparisis,VANDERBISE,Xavier,M,1969-10-15,85,7ème Vice-président du conseil départemental,56
78,7801,Aubergenville,NIVOIT,Raphaël,M,1974-03-31,35,,52
78,7801,Aubergenville,WINOCOUR LEFEVRE,Pauline,F,1978-11-25,34,10ème Vice-président du conseil départemental,47
78,7802,Bonnières-Sur-Seine,JEAN,Josette,F,1945-01-15,77,,81
78,7802,Bonnières-Sur-Seine,STEFANINI,Patrick,M,1953-07-11,74,,73
78,7803,Chatou,PEMBA-MARINE,Cédric,M,1983-12-16,74,,42
78,7803,Chatou,THIEYRE,Stéphanie,F,1974-05-24,33,,52
78,7804,Le Chesnay-Rocquencourt,D'ESTÈVE,Sylvie,F,1953-12-07,74,,72
78,7804,Le Chesnay-Rocquencourt,DELEPIERRE,Richard,M,1969-07-16,37,5ème Vice-président du conseil départemental,57
78,7805,Conflans-Sainte-Honorine,ARENOU,Catherine,F,1953-06-22,31,4ème Vice-président du conseil départemental,73
78,7805,Conflans-Sainte-Honorine,BROSSE,Laurent,M,1985-10-25,31,,40
78,7806,Houilles,BRISTOL,Nicole,F,1955-05-04,74,12ème Vice-président du conseil départemental,71
78,7806,Houilles,CHAMBON,Julien,M,1982-10-08,31,,43
78,7807,Limay,DUMOULIN,Cécile,F,1966-11-10,31,6ème Vice-président du conseil départemental,59
78,7807,Limay,MULLER,Guy,M,1949-08-07,74,,76
78,7808,Mantes-La-Jolie,BEDIER,Pierre,M,1957-09-30,23,Président du conseil départemental,68
78,7808,Mantes-La-Jolie,PEREIRA,Nathalie,F,1968-10-28,37,,57
78,7809,Maurepas,GARESTIER,Grégory,M,1982-08-24,45,,43
78,7809,Maurepas,ROSETTI,Alexandra,F,1967-09-14,34,,58
78,7810,Montigny-Le-Bretonneux,BOULARAN,Laurence,F,1958-08-16,34,,67
78,7810,Montigny-Le-Bretonneux,MERCKAERT,Lorrain,M,1970-11-22,85,,55
78,7811,Les Mureaux,HERZ,Marc,M,1953-09-18,75,,72
78,7811,Les Mureaux,ZAMMIT-POPESCU,Cécile,F,1970-02-16,85,,56
78,7812,Plaisir,COQUARD,Bertrand,M,1971-02-26,37,,55
78,7812,Plaisir,KOLLMANNSBERGER,Joséphine,F,1950-03-21,35,8ème Vice-président du conseil départemental,76
78,7813,Poissy,JAUNET,Suzanne,F,1953-01-11,72,,73
78,7813,Poissy,OLIVE,Karl,M,1969-09-29,31,,56
78,7814,Rambouillet,BAX DE KEATING,Geoffroy,M,1994-12-15,85,11ème Vice-président du conseil départemental,31
78,7814,Rambouillet,DEMONT,Clarisse,F,1966-02-20,86,,60
78,7815,Saint-Cyr-L'Ecole,BENASSAYA,Philippe,M,1964-08-04,37,,61
78,7815,Saint-Cyr-L'Ecole,BRAU,Sonia,F,1975-02-10,33,,51
78,7816,Saint-Germain-En-Laye,DESFORGES,Gwendoline,F,1974-12-13,85,,51
78,7816,Saint-Germain-En-Laye,PERICARD,Arnaud,M,1971-06-11,31,,55
78,7817,Sartrouville,COUTANT,Ingrid,F,1973-11-04,42,,52
78,7817,Sartrouville,FOND,Pierre,M,1963-03-10,33,1er Vice-président du conseil départemental,63
78,7818,Trappes,AOURIR,Myriame,F,1979-04-09,33,,47
78,7818,Trappes,DAINVILLE,Nicolas,M,1986-09-21,85,7ème Vice-président du conseil départemental,39
78,7819,Verneuil-Sur-Seine,DEVEZE,Fabienne,F,1962-08-26,74,,63
78,7819,Verneuil-Sur-Seine,TOURELLE,Marc,M,1962-09-22,23,,63
78,7820,Versailles-1,CHAGNAUD-FORAIN,Claire,F,1967-11-13,37,,58
78,7820,Versailles-1,DE LA FAIRE,Olivier,M,1970-04-25,33,,56
78,7821,Versailles-2,AUBERT,Marie-Hélène,F,1961-12-31,74,2ème Vice-président du conseil départemental,64
78,7821,Versailles-2,LEBRUN,Olivier,M,1963-10-04,23,,62
79,7901,Autize-Egray,BAURUEL,René,M,1951-07-04,74,,75
79,7901,Autize-Egray,MISSIOUX,Marie-Pierre,F,1964-12-22,38,2ème Vice-président du conseil départemental,61
79,7902,Bressuire,GERBAUD,Estelle,F,1977-08-22,31,4ème Vice-président du conseil départemental,48
79,7902,Bressuire,GINGREAU,François,M,1973-03-05,42,,53
79,7903,Celles-Sur-Belle,BRILLAUD,Chantal,F,1960-11-24,74,,65
79,7903,Celles-Sur-Belle,DELAGARDE,Kim,M,1973-12-17,38,,52
79,7904,Cerizay,MAROLLEAU,Thierry,M,1963-04-24,23,1er Vice-président du conseil départemental,63
79,7904,Cerizay,RENAUDIN,Sylvie,F,1966-01-27,54,,60
79,7905,Frontenay-Rohan-Rohan,GUICHET,Anne-Sophie,F,1973-05-31,12,,53
79,7905,Frontenay-Rohan-Rohan,POIRAUD,Olivier,M,1962-08-21,86,5ème Vice-président du conseil départemental,63
79,7906,La Gâtine,DENOUES,Coralie,F,1983-10-25,23,Président du conseil départemental,42
79,7906,La Gâtine,GAILLARD,Didier,M,1960-03-08,71,,66
79,7907,Mauléon,BREMOND,Philippe,M,1961-11-10,74,8ème Vice-président du conseil départemental,64
79,7907,Mauléon,PAULIC,Claire,F,1981-05-30,45,,45
79,7908,Melle,BARILLOT,Dorick,M,1957-07-05,74,,69
79,7908,Melle,SABOURIN BENELHADJ,Muriel,F,1965-08-11,43,,60
79,7909,Mignon-Et-Boutonne,MAUFFREY,Philippe,M,1953-08-16,83,,72
79,7909,Mignon-Et-Boutonne,VACHON,Séverine,F,1980-06-15,85,7ème Vice-président du conseil départemental,46
79,7910,Niort-1,DUPEYROU,Romain,M,1982-12-21,22,,43
79,7910,Niort-1,NIETO,Rose-Marie,F,1965-04-28,86,,61
79,7911,Niort-2,PENICAUD,Bernard,M,1957-08-06,31,,68
79,7911,Niort-2,TRUONG,Elodie,F,1973-04-25,31,,53
79,7912,Niort-3,JUIN,Guillaume,M,1965-03-02,37,3ème Vice-président du conseil départemental,61
79,7912,Niort-3,PONCELET,Katia,F,1970-07-29,56,,55
79,7913,Parthenay,FAVREAU,Gilbert,M,1949-05-04,31,,77
79,7913,Parthenay,LARGEAU,Béatrice,F,1961-10-05,33,9ème Vice-président du conseil départemental,64
79,7914,La Plaine Niortaise,DEVAUTOUR,Thierry,M,1954-10-06,72,,71
79,7914,La Plaine Niortaise,VINATIER,Nathalie,F,1967-04-15,37,,59
79,7915,Saint-Maixent-L'Ecole,PELAUD,Catherine,F,1952-06-26,74,,74
79,7915,Saint-Maixent-L'Ecole,RENOUX,Jean-François,M,1972-02-19,33,,54
79,7916,Thouars,CHAUVEAU,Philippe,M,1969-07-15,35,,57
79,7916,Thouars,MAHIET-LUCAS,Esther,F,1954-02-20,72,6ème Vice-président du conseil départemental,72
79,7917,Le Val De Thouet,FOUILLET,Olivier,M,1975-01-29,46,10ème Vice-président du conseil départemental,51
79,7917,Le Val De Thouet,GELÉE,Maryline,F,1956-11-04,54,,69
80,8001,Abbeville-1,TONOLLI,Angelo,M,1995-04-03,33,,31
80,8001,Abbeville-1,VAST,Julie,F,1978-08-03,43,,47
80,8002,Abbeville-2,HAUSSOULIER,Stéphane,M,1968-08-21,37,,57
80,8002,Abbeville-2,HOLLEVILLE-MILHAT,Sabrina,F,1969-11-02,31,9ème Vice-président du conseil départemental,56
80,8003,Ailly-Sur-Noye,BOHIN,Pascal,M,1965-09-24,33,8ème Vice-président du conseil départemental,60
80,8003,Ailly-Sur-Noye,LHOMME,Brigitte,F,1960-07-26,45,5ème Vice-président du conseil départemental,65
80,8004,Ailly-Sur-Somme,BENEDINI-POLLEUX,Catherine,F,1971-05-11,33,,55
80,8004,Ailly-Sur-Somme,STOTER,Jean-Jacques,M,1957-09-25,75,,68
80,8005,Albert,BEAUVARLET,Franck,M,1967-04-21,53,4ème Vice-président du conseil départemental,59
80,8005,Albert,CARON,Virginie,F,1977-11-01,31,11ème Vice-président du conseil départemental,48
80,8006,Amiens-1,BEUVAIN,Laurent,M,1970-07-11,52,,56
80,8006,Amiens-1,ESTEBAN,Dolorès,F,1961-11-03,42,,64
80,8007,Amiens-2,DARRAS,Zohra,F,1955-12-22,45,,70
80,8007,Amiens-2,FAUVET,Frédéric,M,1968-06-21,37,,58
80,8008,Amiens-3,ERCAN,Esra,F,1993-07-02,38,,33
80,8008,Amiens-3,RENAUX,Jean-Claude,M,1961-10-19,78,,64
80,8009,Amiens-4,PIOT,Jean-Louis,M,1955-03-25,74,,71
80,8009,Amiens-4,QUIQUEMPOIS,Guillemette,F,1965-01-24,33,,61
80,8010,Amiens-5,DUFLOT,Guillaume,M,1972-05-22,33,12ème Vice-président du conseil départemental,54
80,8010,Amiens-5,FONGUEUSE,France,F,1957-03-03,42,,69
80,8011,Amiens-6,DE JENLIS,Hubert,M,1968-07-05,31,6ème Vice-président du conseil départemental,58
80,8011,Amiens-6,DEVAUX,Valérie,F,1964-06-19,34,,62
80,8012,Amiens-7,DELÉTRÉ,Margaux,F,1989-08-29,85,3ème Vice-président du conseil départemental,36
80,8012,Amiens-7,JARDÉ,Olivier,M,1953-03-28,34,2ème Vice-président du conseil départemental,73
80,8013,Corbie,BOUCHY,Jean-Michel,M,1965-11-19,34,10ème Vice-président du conseil départemental,60
80,8013,Corbie,CARTON,Sabine,F,1971-06-18,33,13ème Vice-président du conseil départemental,55
80,8014,Doullens,HIVER,Christelle,F,1973-01-24,33,Président du conseil départemental,53
80,8014,Doullens,SOMON,Laurent,M,1957-12-28,31,,68
80,8015,Flixecourt,LOGNON,René,M,1950-06-20,74,,76
80,8015,Flixecourt,TEMMERMANN,Nathalie,F,1970-07-23,45,,56
80,8016,Friville-Escarbotin,EVRARD,Monique,F,1957-09-24,77,,68
80,8016,Friville-Escarbotin,NOIRET,Emmanuel,M,1971-06-03,12,,55
80,8017,Gamaches,BIHET,Arnaud,M,1974-02-06,37,,52
80,8017,Gamaches,SIRE,Guislaine,F,1952-10-09,72,,73
80,8018,Ham,DEMULE,Frédéric,M,1985-01-09,85,,41
80,8018,Ham,RAGUENEAU,Françoise,F,1951-01-25,42,7ème Vice-président du conseil départemental,75
80,8019,Moreuil,DEMOUY,Bertrand,M,1971-04-30,33,,55
80,8019,Moreuil,MAILLE-BARBARE,Françoise,F,1950-11-17,74,,75
80,8020,Péronne,BOULOGNE,Christophe,M,1975-01-05,23,,51
80,8020,Péronne,KUMM,Valérie,F,1967-11-02,33,,58
80,8021,Poix-De-Picardie,DE WAZIERS,Isabelle,F,1954-10-14,74,1er Vice-président du conseil départemental,71
80,8021,Poix-De-Picardie,LEFEUVRE,Jannick,M,1955-12-13,74,,70
80,8022,Roye,HÉROUART,Josiane,F,1954-07-05,77,,72
80,8022,Roye,LARCHER,Wilfried,M,1974-10-10,47,,51
80,8023,Rue,HERTAULT,Claude,M,1951-10-18,71,,74
80,8023,Rue,MARTIN,Jocelyne,F,1951-05-04,77,,75
81,8101,Albi-1,AT,Marie-Louise,F,1981-01-03,31,,45
81,8101,Albi-1,FRANQUES,Michel,M,1957-06-21,74,,69
81,8102,Albi-2,BALARDY,Jean-Charles,M,1961-11-08,47,,64
81,8102,Albi-2,LAPEYRE,Margot,F,1994-11-21,84,,31
81,8103,Albi-3,GERAUD,Eva,F,1959-05-17,74,13ème Vice-président du conseil départemental,67
81,8103,Albi-3,RAMOND,Christophe,M,1974-02-25,74,Président du conseil départemental,52
81,8104,Albi-4,CLAVERIE,Elisabeth,F,1959-06-22,34,1er Vice-président du conseil départemental,67
81,8104,Albi-4,MOULIN,Etienne,M,1959-05-08,34,,67
81,8105,Carmaux-1 Le Ségala,BIBAL DIOGO,Sylvie,F,1961-03-11,33,9ème Vice-président du conseil départemental,65
81,8105,Carmaux-1 Le Ségala,MALATERRE,Guy,M,1957-02-13,75,6ème Vice-président du conseil départemental,69
81,8106,Carmaux-2 Vallée Du Cérou,FABRE,André,M,1948-07-31,75,,77
81,8106,Carmaux-2 Vallée Du Cérou,REDO,Aline,F,1961-07-11,75,,65
81,8107,Castres-1,BOUSQUET,Arnaud,M,1983-03-20,31,,43
81,8107,Castres-1,BUGIS,Eve,F,1989-09-05,42,,36
81,8108,Castres-2,MASSOUTIÉ-GIRARDET,Régine,F,1968-12-17,37,,57
81,8108,Castres-2,SÉRIEYS,Serge,M,1961-09-19,74,,64
81,8109,Castres-3,ESPINOSA,Isabelle,F,1962-02-24,43,11ème Vice-président du conseil départemental,64
81,8109,Castres-3,TESTAS,Christophe,M,1962-05-03,45,4ème Vice-président du conseil départemental,64
81,8110,Les Deux Rives,CORBIERE-FAUVEL,Monique,F,1963-05-12,43,5ème Vice-président du conseil départemental,63
81,8110,Les Deux Rives,HERIN,Christophe,M,1967-11-22,85,,58
81,8111,Gaillac,BRETAGNE,Evelyne,F,1975-02-25,37,,51
81,8111,Gaillac,RUFFEL,Francis,M,1951-05-17,74,,75
81,8112,Graulhet,BELOU,Florence,F,1964-11-02,52,3ème Vice-président du conseil départemental,61
81,8112,Graulhet,GLADE,Alain,M,1948-02-14,74,,78
81,8113,Le Haut Dadou,CANTALOUBE,Jean-Luc,M,1957-08-18,71,,68
81,8113,Le Haut Dadou,GELY,Catherine,F,1965-02-13,33,,61
81,8114,Les Hautes Terres D'Oc,PAILHE FERNANDEZ,Brigitte,F,1959-05-11,75,,67
81,8114,Les Hautes Terres D'Oc,VIDAL,Daniel,M,1975-11-13,12,,50
81,8115,Lavaur Cocagne,JOSEPH,Nathalie,F,1975-08-23,31,,50
81,8115,Lavaur Cocagne,JOULIÉ,Emmanuel,M,1976-11-16,11,,49
81,8116,Mazamet-1,CABANIS,Christelle,F,1975-09-30,34,,50
81,8116,Mazamet-1,HOULES,Didier,M,1951-12-31,72,2ème Vice-président du conseil départemental,74
81,8117,Mazamet-2 Vallée Du Thoré,ESTRABAUD,Florence,F,1962-11-07,74,,63
81,8117,Mazamet-2 Vallée Du Thoré,VIALELLE,Daniel,M,1955-11-23,74,8ème Vice-président du conseil départemental,70
81,8118,La Montagne Noire,BENOIT,Michel,M,1955-08-09,75,,70
81,8118,La Montagne Noire,BONNET,Claudie,F,1949-04-05,75,,77
81,8119,Le Pastel,ALIBERT,Jean-Luc,M,1976-12-06,23,,49
81,8119,Le Pastel,ROUANET,Géraldine,F,1976-09-19,46,,49
81,8120,Plaine De L'Agoût,RABOU,Catherine,F,1960-06-18,75,,66
