code_commune,code_collectivite_statut_particulier,nom,prenom,genre,date_naissance,code_CSP,fonction,code_nationalite,age,modification,commentaires
1454,,BAVUZ,Stéphanie,F,1972-11-21,43,Maire,FR,53,,
1456,,GUILLON,Joannes,M,1984-08-24,38,Maire,FR,41,,
2001,,PÂRIS,René,M,1946-08-07,72,Maire,FR,79,,
2002,,GOSSET,Fabrice,M,1968-01-29,48,Maire,FR,58,,
2003,,BOURGEOIS,Guillaume,M,1980-06-25,21,Maire,FR,46,,
2004,,NATTIER,Benjamin,M,1987-01-14,11,Maire,FR,39,,
2005,,MOUGENOT,Paul,M,1988-10-13,12,Maire,FR,37,,
2006,,DUJARDIN,Guillaume,M,1984-09-17,53,Maire,FR,41,,
2007,,MERLO,Jean-Marie,M,1961-08-22,78,Maire,FR,64,,
2008,,NECA,Amadéo,M,1970-12-31,38,Maire,FR,55,,
2009,,BOURDAUD'HUI,Renaud,M,1982-05-30,42,Maire,FR,44,,
2010,,GUIBERT,Nicolas,M,1996-07-08,22,Maire,FR,30,,
2011,,LEFEVRE,Philippe,M,1962-09-29,37,Maire,FR,63,,
2012,,REMY,Simon Charles Gérard,M,1987-07-22,12,Maire,FR,38,,
2013,,SERIN,Denis,M,1967-01-18,37,Maire,FR,59,,
2014,,DUHENOY,Joël,M,1956-03-07,72,Maire,FR,70,,
2015,,GAUDRIOT,Thierry,M,1949-02-12,72,Maire,FR,77,,
2016,,ROHART,David,M,1975-06-28,47,Maire,FR,51,,
2017,,THIREL,Fabien,M,1987-01-09,12,Maire,FR,39,,
2018,,CENTONZE SANDRAS,Ambroise,M,1989-06-08,34,Maire,FR,37,,
2019,,DEMAREST,Hugues,M,1968-10-04,12,Maire,FR,57,,
2020,,VANDERSYPT,Ghislain,M,1953-02-04,71,Maire,FR,73,,
2021,,DUFOURG,Nicolas,M,1971-02-10,12,Maire,FR,55,,
2022,,BOUREL,Patrick,M,1963-10-31,37,Maire,FR,62,,
2023,,PONTHIEUX,Gérard,M,1957-05-11,74,Maire,FR,69,,
2024,,PARIS,Jean-Noël,M,1959-11-18,74,Maire,FR,66,,
2025,,DUSANTER,Jean-François,M,1968-10-30,12,Maire,FR,57,,
2027,,PARMENTIER,Aurélien,M,1992-05-11,62,Maire,FR,34,,
2028,,DELPLANQUE,Sandrine,F,1971-01-03,45,Maire,FR,55,,
2029,,MIANNAY,Patrice,M,1953-08-11,78,Maire,FR,72,,
2030,,PASSET,Alexandre,M,1977-07-24,13,Maire,FR,48,,
2031,,SERCY,Didier,M,1958-05-29,77,Maire,FR,68,,
2032,,VAN HEESWYCK,Sylvain,M,1967-05-18,12,Maire,FR,59,,
2033,,TUTIN,Gérard,M,1950-04-21,74,Maire,FR,76,,
2034,,THÉRON,Christophe,M,1973-11-19,64,Maire,FR,52,,
2035,,CHRETIEN,Christophe,M,1973-12-31,48,Maire,FR,52,,
2036,,RUFFY,Didier,M,1962-07-17,37,Maire,FR,63,,
2037,,DUMAY,Denis,M,1952-12-06,78,Maire,FR,73,,
2038,,HALLE,Eric,M,1960-01-19,71,Maire,FR,66,,
2039,,POTART,Dominique,M,1953-02-03,75,Maire,FR,73,,
2040,,COMPAIN,Bruno,M,1961-04-18,71,Maire,FR,65,,
2041,,DRIOUCH,El Houssain,M,1969-09-27,37,Maire,FR,56,,
2042,,GLEIZE,Séverine,F,1980-05-17,55,Maire,FR,46,,
2043,,DUBOIS,Jean-Marie Louis,M,1958-09-23,48,Maire,FR,67,,
2044,,FOULON,Christine,F,1958-06-22,77,Maire,FR,68,,
2046,,JULIEN,Patrick,M,1958-02-25,64,Maire,FR,68,,
2048,,HURIER,Laurent,M,1975-12-23,37,Maire,FR,50,,
2049,,FONTAINE,Emmanuel,M,1970-09-06,12,Maire,FR,55,,
2050,,WILMART,Jonathan,M,1982-12-14,48,Maire,FR,43,,
2051,,SOLARCZYK,Thierry,M,1962-01-20,77,Maire,FR,64,,
2052,,HERBULOT,Isabelle,F,1970-10-17,37,Maire,FR,55,,
2053,,LAHOUATI,Bruno,M,1954-05-07,72,Maire,FR,72,,
2054,,MERCIER,Sébastien,M,1974-01-02,31,Maire,FR,52,,
2055,,BOQUET-BOUDJEMA,Cindy,F,1977-06-24,42,Maire,FR,49,,
2056,,THOMAS,Ludovic,M,1978-12-31,45,Maire,FR,47,,
2057,,WABONT,Christian,M,1961-12-18,86,Maire,FR,64,,
2058,,JANNIN,Richard,M,1968-01-28,48,Maire,FR,58,,
2059,,GOARIN,Jackie,M,1947-09-30,74,Maire,FR,78,,
2060,,LEFEVRE,Bruno,M,1965-05-30,31,Maire,FR,61,,
2061,,MOREL,Pierre,M,1954-07-19,77,Maire,FR,71,,
2062,,BROSSAULT,Christian,M,1973-04-21,31,Maire,FR,53,,
2063,,BEAUSIR,Cyril,M,1986-10-31,52,Maire,FR,39,,
2064,,RAULT,Pascal,M,1962-11-29,74,Maire,FR,63,,
2065,,TANIERE,Nathalie,F,1968-09-24,23,Maire,FR,57,,
2066,,MASSON,Jacques,M,1947-12-19,74,Maire,FR,78,,
2067,,LACOCHE,Frédéric,M,1977-05-29,48,Maire,FR,49,,
2068,,TORRE,Philippe,M,1964-11-08,31,Maire,FR,61,,
2069,,JACQUES,Michaël,M,1974-03-16,37,Maire,FR,52,,
2070,,BOCQUILLON,Xavier,M,1960-07-05,71,Maire,FR,66,,
2071,,PALLIER,Isabelle,F,1965-05-25,37,Maire,FR,61,,
2072,,PAYEN,Gilles,M,1959-02-15,71,Maire,FR,67,,
2073,,PINCHON,Didier,M,1965-01-23,55,Maire,FR,61,,
2074,,MOREAU,Henri-Michel,M,1962-09-14,74,Maire,FR,63,,
2075,,VANSTEENBERGHE,Camille,F,1995-12-22,13,Maire,FR,30,,
2076,,BOLLINNE,Hervé,M,1968-10-06,38,Maire,FR,57,,
2078,,KRESS,Georges,M,1951-11-19,78,Maire,FR,74,,
2079,,DRU,Michel,M,1954-11-20,71,Maire,FR,71,,
2080,,DÉMAZURE,Franck,M,1972-03-03,12,Maire,FR,54,,
2081,,SERVAIS,Alain,M,1964-09-01,77,Maire,FR,61,,
2082,,CALLAY,Étienne,M,1982-04-26,64,Maire,FR,44,,
2083,,RICHARD,Catherine,F,1958-06-14,74,Maire,FR,68,,
2084,,LEFRANC,Nicolas,M,1959-02-14,71,Maire,FR,67,,
2085,,TOP,Virginie,F,1973-05-24,52,Maire,FR,53,,
2086,,MARLIN,Fabrice,M,1977-12-11,48,Maire,FR,48,,
2087,,DOURNEL,Isabelle,F,1970-08-23,13,Maire,FR,55,,
2088,,BIEDAL,Pierre,M,1943-03-06,78,Maire,FR,83,,
2089,,MUTET,Jean-Luc,M,1963-08-16,22,Maire,FR,62,,
2090,,EMOND,Françoise,F,1949-10-15,86,Maire,FR,76,,
2091,,FERTÉ,Aymeric,M,1992-01-27,13,Maire,FR,34,,
2093,,BOULLON,Stéphane,M,1969-02-13,23,Maire,FR,57,,
2094,,ANDRE,Francis,M,1963-05-21,74,Maire,FR,63,,
2095,,ROJO,Yann,M,1975-05-26,43,Maire,FR,51,,
2096,,LAYE,Aldric,M,1967-01-25,12,Maire,FR,59,,
2097,,REDMER,Régine,F,1962-04-01,56,Maire,FR,64,,
2098,,BOUCANT,Stéphanie,F,1973-12-22,12,Maire,FR,52,,
2099,,FRERE,Stéphane,M,1974-08-30,21,Maire,FR,51,,
2100,,GYSELINCK,Philippe,M,1954-02-11,71,Maire,FR,72,,
2101,,DUCHENE,Laurent,M,1969-02-23,85,Maire,FR,57,,
2102,,BRATEAU,Stéphane,M,1965-07-31,38,Maire,FR,60,,
2103,,DONNAY,Eric,M,1983-05-05,85,Maire,FR,43,,
2104,,EVRARD,Dominique,M,1965-12-08,38,Maire,FR,60,,
2105,,KLEIBER,Emilie,F,1978-09-16,35,Maire,FR,47,,
2106,,BOIN,Christine,F,1962-07-05,34,Maire,FR,64,,
2107,,MARECHAL,Delphine,F,1972-06-24,11,Maire,FR,54,,
2108,,BONAMOUR DU TARTRE,Éric,M,1971-04-22,52,Maire,FR,55,,
2109,,STEVENOT,Cyrille,M,1969-11-02,37,Maire,FR,56,,
2110,,RAMPELBERG,François,M,1966-06-18,85,Maire,FR,60,,
2111,,ROUYER THIÉBAUT,Marie-Laure,F,1959-11-12,77,Maire,FR,66,,
2112,,MOIRET,Franck,M,1967-08-31,62,Maire,FR,58,,
2114,,LAPOINTE,Jérôme,M,1977-03-17,48,Maire,FR,49,,
2115,,PILLOY,Françoise,F,1949-08-19,78,Maire,FR,76,,
2116,,GUERDOUX,Mathias,M,1992-12-14,22,Maire,FR,33,,
2117,,LEGRAND,Benoît,M,1986-06-13,48,Maire,FR,40,,
2118,,MENNESSON,Jean-Marc,M,1961-09-04,62,Maire,FR,64,,
2119,,VARNIER,Vincent,M,1964-09-21,22,Maire,FR,61,,
2120,,DETAILLE,Bertrand,M,1978-03-02,37,Maire,FR,48,,
2121,,COUDRAIN,Aurélie,F,1984-03-06,52,Maire,FR,42,,
2122,,GUILLAUCOURT,Jack,M,1948-04-17,77,Maire,FR,78,,
2123,,GLASSET,Anthony,M,1982-07-11,52,Maire,FR,44,,
2124,,ABDOULI,Marie-Pierre,F,1963-06-11,85,Maire,FR,63,,
2125,,DAMEMME,Guillaume,M,1985-03-09,64,Maire,FR,41,,
2126,,BIENFAIT,Alexandre,M,1975-06-29,62,Maire,FR,51,,
2127,,FRAEYMAN,Fabien,M,1976-11-01,12,Maire,FR,49,,
2128,,MONCOURTOIS,Hervé,M,1966-02-10,77,Maire,FR,60,,
2129,,PREVOST,Guillaume,M,1976-07-31,12,Maire,FR,49,,
2130,,LEGRAND,Christian,M,1956-01-02,74,Maire,FR,70,,
2131,,ROUTIER,Thierry,M,1964-12-04,37,Maire,FR,61,,
2132,,VAN HAMME,Philippe,M,1969-07-02,12,Maire,FR,57,,
2133,,COULBEAUT,Béatrice,F,1964-02-25,52,Maire,FR,62,,
2134,,LECERF,Pascal,M,1964-12-23,42,Maire,FR,61,,
2135,,ALLOT,Stéphane,M,1974-07-01,48,Maire,FR,52,,
2136,,YVERNEAU,Damien,M,1969-10-27,12,Maire,FR,56,,
2137,,FRAEYMAN,Francis,M,1952-04-26,71,Maire,FR,74,,
2138,,PONCELET,Denis,M,1961-01-04,77,Maire,FR,65,,
2139,,ALBARIC,Alain,M,1948-06-26,31,Maire,FR,78,,
2140,,TROLARD,Pascal,M,1958-09-18,72,Maire,FR,67,,
2141,,WERY,Johann,M,1978-08-16,33,Maire,FR,47,,
2142,,ACCART,Jean-Marie,M,1952-08-31,53,Maire,FR,73,,
2143,,LOCQUET GONELLE,Chrystelle,F,1951-12-07,74,Maire,FR,74,,
2144,,OBLEZ,Catherine,F,1976-04-06,21,Maire,FR,50,,
2145,,LEWANDOWSKI,Sylvain,M,1968-05-13,53,Maire,FR,58,,
2146,,BEAUCHARD,Jordane,M,1986-07-22,48,Maire,FR,39,,
2148,,GESLIN,Jean-Pierre,M,1952-04-15,77,Maire,FR,74,,
2149,,CARLIER,Jean-Christophe,M,1969-09-10,12,Maire,FR,56,,
2150,,VITU,Yohan,M,1979-08-13,47,Maire,FR,46,,
2151,,ALGLAVE,Thomas,M,1988-01-05,12,Maire,FR,38,,
2152,,GUYOT,Jacques,M,1953-08-14,72,Maire,FR,72,,
2153,,BERTELOOT,Pierre,M,1959-06-04,75,Maire,FR,67,,
2154,,PETIT,Sébastien,M,1979-01-17,68,Maire,FR,47,,
2155,,MIGNOT,Philippe,M,1958-05-06,74,Maire,FR,68,,
2156,,DELVILLE,Jean,M,1947-02-28,77,Maire,FR,79,,
2157,,LEFEBVRE,Sylviane,F,1951-04-21,77,Maire,FR,75,,
2158,,LÉAUTÉ,Francis,M,1958-10-11,74,Maire,FR,67,,
2159,,TENAILLON,Marie-Angéline,F,1961-11-09,71,Maire,FR,64,,
2160,,DUPONT,Sylvain,M,1977-06-24,34,Maire,FR,49,,
2162,,LOISEAU,Patricia,F,1962-06-29,75,Maire,FR,64,,
2163,,ARNOULET,Martine,F,1958-06-20,75,Maire,FR,68,,
2164,,LALUC,Julien,M,1993-06-21,54,Maire,FR,33,,
2165,,THIBEUF,Nicolas,M,1982-03-15,23,Maire,FR,44,,
2166,,RICHARD,Pascal,M,1956-11-10,77,Maire,FR,69,,
2167,,JEUX,Thierry,M,1966-01-13,53,Maire,FR,60,,
2168,,EUGÈNE,Sébastien,M,1985-10-18,37,Maire,FR,40,,
2169,,COLLET,Audrey,F,1987-09-29,54,Maire,FR,38,,
2170,,GAMBIER,Léon,M,1950-10-17,78,Maire,FR,75,,
2171,,BOSELLI,Christophe,M,1988-06-07,47,Maire,FR,38,,
2172,,AUBERT,Jérôme,M,1962-09-29,12,Maire,FR,63,,
2173,,TELATYNSKI,David,M,1978-05-04,42,Maire,FR,48,,
2174,,KAMINSKI,Patric,M,1963-08-31,33,Maire,FR,62,,
2175,,DESPREZ,Didier,M,1974-11-06,38,Maire,FR,51,,
2176,,MACHADO,Jordan,M,1992-07-03,52,Maire,FR,34,,
2177,,BEAUDOIN,Virginie,F,1988-05-14,38,Maire,FR,38,,
2178,,MASSART,Johnny,M,1972-02-04,53,Maire,FR,54,,
2179,,MOREL,Nicolas,M,1983-03-16,43,Maire,FR,43,,
2180,,RYTTER,Laurence,F,1966-10-20,37,Maire,FR,59,,
2181,,LUCE,Fabrice,M,1971-03-07,21,Maire,FR,55,,
2182,,BOITTE,Théo,M,1992-08-30,67,Maire,FR,33,,
2183,,DELIGNY,Élisabeth,F,1966-02-28,86,Maire,FR,60,,
2184,,SOLARI,Sébastien,M,1974-10-06,47,Maire,FR,51,,
2185,,BARBIER,Maryvonne,F,1958-11-04,77,Maire,FR,67,,
2186,,JAGET,Sandra,F,1996-12-26,52,Maire,FR,29,,
2187,,SCLAVON,Jean-Marc,M,1961-02-13,74,Maire,FR,65,,
2188,,WATREMEZ,Christine,F,1957-11-03,77,Maire,FR,68,,
2189,,DUCAT,Philippe,M,1961-11-07,77,Maire,FR,64,,
2190,,DEMOTTIER,Romuald Jean-Marie Clebert,M,1986-12-29,21,Maire,FR,39,,
2191,,RABOUILLE,Jean-Marie,M,1946-08-15,77,Maire,FR,79,,
2192,,PHILIPON,Vincent,M,1964-03-30,71,Maire,FR,62,,
2193,,BÉRÈCHE,Jean-Marie,M,1950-12-13,72,Maire,FR,75,,
2194,,HENNINOT,Pierre-Jean,M,1988-09-25,12,Maire,FR,37,,
2195,,BASTON,Marcel,M,1957-04-24,74,Maire,FR,69,,
2196,,NICOLLE,Philippe,M,1954-04-10,74,Maire,FR,72,,
2197,,TRICOTEAUX,Régis,M,1972-06-02,12,Maire,FR,54,,
2198,,FERTÉ,Thierry,M,1950-01-12,71,Maire,FR,76,,
2199,,GASDON,Jean-Louis,M,1956-12-01,43,Maire,FR,69,,
2200,,GARD,Laurent,M,1977-09-26,48,Maire,FR,48,,
2201,,PAMART,Marie,F,1988-09-25,22,Maire,FR,37,,
2203,,ARNEFAUX,Alain,M,1960-10-17,78,Maire,FR,65,,
2204,,HUYGHE,Pascal,M,1964-04-18,11,Maire,FR,62,,
2205,,D'HAUTEFEUILLE,Iseult,F,1962-04-30,75,Maire,FR,64,,
2206,,BOURGEOIS,Michel,M,1961-09-01,83,Maire,FR,64,,
2207,,COQUISART,Arnaud,M,1974-12-25,48,Maire,FR,51,,
2208,,SECLIER,Valérie,F,1969-07-04,62,Maire,FR,57,,
2209,,HUME,Bertrand Robert Roland,M,1980-04-20,38,Maire,FR,46,,
2210,,GUEDON,Typhaine,F,1983-11-10,22,Maire,FR,42,,
2211,,QUÉLIN,Francis,M,1964-08-05,37,Maire,FR,61,,
2212,,FLORIN,Claude,M,1943-11-01,74,Maire,FR,82,,
2213,,SALOT,Didier,M,1956-03-18,71,Maire,FR,70,,
2214,,DELJEHIER,Dimitri,M,1978-09-05,42,Maire,FR,47,,
2215,,VANDOIS,Dany,M,1973-09-07,21,Maire,FR,52,,
2216,,DISANT,Yves,M,1962-08-08,21,Maire,FR,63,,
2217,,BOUTROY,Sophie,F,1970-07-15,54,Maire,FR,56,,
2218,,DA ENCARNAÇAO,Paolo,M,1967-05-02,21,Maire,FR,59,,
2219,,DE SOUSA,Maximino,M,1968-07-21,62,Maire,FR,57,,
2220,,PERREAU,Carole,F,1972-11-16,54,Maire,FR,53,,
2221,,CLOBOURSE,Elisabeth,F,1957-02-19,74,Maire,FR,69,,
2222,,LAVAL,Monique,F,1946-02-13,12,Maire,FR,80,,
2223,,RAHIR,Brigitte,F,1961-07-11,86,Maire,FR,65,,
2224,,TORDEUX,Luc,M,1962-11-09,74,Maire,FR,63,,
2225,,BOUTIN,Patrick,M,1962-03-25,74,Maire,FR,64,,
2226,,SVRCEK,Arnaud,M,1967-11-29,12,Maire,FR,58,,
2227,,DUJON,Régis,M,1974-07-06,48,Maire,FR,52,,
2228,,DURTHALER,Frédéric,M,1973-04-12,21,Maire,FR,53,,
2229,,LEROY,Gilles,M,1955-12-23,37,Maire,FR,70,,
2230,,OMETYNCK,Sabine,F,1968-11-20,47,Maire,FR,57,,
2231,,COIGNOUX,Grégory,M,1981-03-10,22,Maire,FR,45,,
2232,,NELATON,Robert,M,1952-03-23,74,Maire,FR,74,,
2233,,GRENOT,Didier,M,1956-11-23,77,Maire,FR,69,,
2234,,HERMET,Geneviève,F,1949-04-06,75,Maire,FR,77,,
2235,,BOULANGER,Pascal,M,1959-11-25,74,Maire,FR,66,,
2236,,MORLET,Vincent,M,1965-11-05,38,Maire,FR,60,,
2237,,JONNEAUX,Bertrand,M,1959-07-17,72,Maire,FR,66,,
2238,,MEZZAROBBA,Patricia,F,1969-07-17,55,Maire,FR,56,,
2239,,MANGIN,Eric,M,1962-04-12,11,Maire,FR,64,,
2240,,MORLET,Lilian,M,1972-08-12,34,Maire,FR,53,,
2241,,GAUTIER,Ludovic,M,1970-01-30,11,Maire,FR,56,,
2242,,BAUDOIN,Dany,M,1966-01-09,11,Maire,FR,60,,
2243,,DECARNELLE,Aurélie,F,1981-07-02,85,Maire,FR,45,,
2244,,VALLIET,Odile,F,1949-05-11,74,Maire,FR,77,,
2245,,DUFOUR,Serge,M,1957-11-20,74,Maire,FR,68,,
2246,,BONO,Michel,M,1958-10-28,74,Maire,FR,67,,
2248,,FELZINGER,Franck,M,1980-05-31,37,Maire,FR,46,,
2249,,BOUCHER,Baptiste,M,1987-05-25,13,Maire,FR,39,,
2250,,BRIDIER,Tony,M,1972-03-12,22,Maire,FR,54,,
2251,,GUILMART,Faustin,M,1994-06-30,12,Maire,FR,32,,
2252,,BONNEVILLE,Murielle,F,1971-02-18,37,Maire,FR,55,,
2253,,CHAMPENOIS,Françoise,F,1951-05-20,74,Maire,FR,75,,
2254,,LETRILLART,Benoît,M,1960-11-27,13,Maire,FR,65,,
2255,,LACOUR,Julien,M,1986-03-28,52,Maire,FR,40,,
2256,,DIDIER,Pierre,M,1952-10-16,74,Maire,FR,73,,
2257,,PINCHON,Nicolas,M,1984-01-24,13,Maire,FR,42,,
2258,,GALLOIS,Laetitia,F,1976-02-18,85,Maire,FR,50,,
2259,,SEGUIN,Guillaume,M,1959-01-14,71,Maire,FR,67,,
2260,,SERGEANT,Philippe,M,1968-11-04,55,Maire,FR,57,,
2261,,BORNIER,Bernard,M,1963-02-03,75,Maire,FR,63,,
2262,,LETAGNEAUX,Frédéric,M,1972-08-21,21,Maire,FR,53,,
2263,,LALLIER,Corinne,F,1961-05-20,74,Maire,FR,65,,
2264,,APPERT,Martin,M,1965-12-06,21,Maire,FR,60,,
2265,,LATOUR,Alain,M,1949-12-28,53,Maire,FR,76,,
2266,,BIENAIME,Corinne,F,1975-05-07,45,Maire,FR,51,,
2267,,PECHON,Christophe,M,1969-02-16,77,Maire,FR,57,,
2268,,LUQUIN,Emeric,M,1971-07-08,33,Maire,FR,55,,
2269,,CAMBRAYE,Olivier,M,1972-06-03,37,Maire,FR,54,,
2270,,CAPELLE,Frédéric,M,1966-06-03,64,Maire,FR,60,,
2271,,FERNANDEZ,Françoise,F,1949-10-17,42,Maire,FR,76,,
2272,,ARDITO,Thierry,M,1971-02-12,21,Maire,FR,55,,
2273,,RACHESBOEUF,Alain,M,1956-06-23,74,Maire,FR,70,,
2274,,VAN DEN AVENNE,Urbain,M,1960-01-14,77,Maire,FR,66,,
2275,,MICHEL,Alain,M,1949-08-28,74,Maire,FR,76,,
2276,,CARLIER,Daniel,M,1960-08-06,74,Maire,FR,65,,
2277,,ALLART,Guillaume,M,1981-07-13,38,Maire,FR,45,,
2278,,BAILLY,Pascal,M,1962-10-30,12,Maire,FR,63,,
2279,,HAŸ,Etienne,M,1966-09-19,37,Maire,FR,59,,
2280,,CRENET,Didier,M,1968-06-10,53,Maire,FR,58,,
2281,,PIERRE,Nathalie,F,1965-05-11,33,Maire,FR,61,,
2282,,AMY,Robert,M,1981-02-15,42,Maire,FR,45,,
2283,,DUPONT,Louise,F,1953-05-02,77,Maire,FR,73,,
2284,,PREDHOMME,Raymond,M,1944-11-17,72,Maire,FR,81,,
2286,,COMPERE,Alain,M,1959-08-27,71,Maire,FR,66,,
2287,,DEBAILLEUX,Vincent,M,1980-07-13,22,Maire,FR,46,,
2288,,PROIX,Arnaud,M,1969-11-04,77,Maire,FR,56,,
2289,,MINETTE,Michel,M,1952-05-12,21,Maire,FR,74,,
2290,,BERGAULT,Jean-Paul,M,1957-03-21,42,Maire,FR,69,,
2291,,DE WEVER,Jean Charles,M,1959-04-19,74,Maire,FR,67,,
2292,,MAGNIER,Jean-Luc,M,1963-10-10,77,Maire,FR,62,,
2293,,CUNOT,Philippe,M,1981-06-14,12,Maire,FR,45,,
2294,,EZZEL,Mohammed,M,1962-09-08,74,Maire,FR,63,,
2295,,GAUDION,Willy,M,1970-10-31,64,Maire,FR,55,,
2296,,REMY,Jean-Marie,M,1956-10-20,74,Maire,FR,69,,
2297,,POLIN,Jean-Pierre,M,1949-10-10,74,Maire,FR,76,,
2298,,DUFERME,Bertrand,M,1976-05-21,37,Maire,FR,50,,
2299,,CAVEL,Olivier,M,1973-10-29,53,Maire,FR,52,,
2302,,POTEAUX,Christian,M,1952-11-25,74,Maire,FR,73,,
2303,,ARDAENS,Virginie,F,1976-09-26,85,Maire,FR,49,,
2304,,BOULARD,Francine,F,1952-05-29,74,Maire,FR,74,,
2305,,DUGUEZ-GABRIEL,Madeleine,F,1948-09-12,71,Maire,FR,77,,
2306,,BURTON,Frank,M,1970-09-21,63,Maire,FR,55,,
2307,,ANDRIEUX,Marc,M,1955-08-27,74,Maire,FR,70,,
2308,,RIOU,Gaspard,M,1980-01-15,21,Maire,FR,46,,
2309,,BUVRY,Benoît,M,1972-04-17,34,Maire,FR,54,,
2310,,LECLERCQ,Jérôme,M,1967-05-16,12,Maire,FR,59,,
2312,,FOURDRIGNIER,Jean,M,1959-10-16,74,Maire,FR,66,,
2313,,HENNECHART,Olivier,M,1968-01-14,33,Maire,FR,58,,
2315,,VAN ISACKER,Damien,M,1985-06-20,12,Maire,FR,41,,
2316,,DANGER,Jean-François,M,1968-11-07,23,Maire,FR,57,,
2317,,CORDIER,Pascal,M,1959-10-11,72,Maire,FR,66,,
2318,,FORET,Pascal,M,1957-12-01,78,Maire,FR,68,,
2319,,MAZZINI,Thierry,M,1964-03-20,62,Maire,FR,62,,
2320,,MAUDENS,Frédéric,M,1964-07-05,12,Maire,FR,62,,
2321,,QUENTIN,Damien,M,1975-08-14,33,Maire,FR,50,,
2322,,DEFRANCE,Thierry,M,1956-04-20,74,Maire,FR,70,,
2323,,GONTHIER,Franck,M,1976-02-20,46,Maire,FR,50,,
2324,,DEVAUX,Emmanuel,M,1977-03-01,33,Maire,FR,49,,
2326,,ZIMMER,Patrice,M,1951-05-16,72,Maire,FR,75,,
2327,,FOUQUIER D'HEROUEL,Jean-Baptiste,M,1952-04-23,72,Maire,FR,74,,
2328,,LEDUC,Hervé,M,1968-02-13,37,Maire,FR,58,,
2329,,DESEUSTE,Gilles,M,1968-06-08,34,Maire,FR,58,,
2330,,DENIVET,Daniel,M,1951-03-30,75,Maire,FR,75,,
2331,,LEMOINE,Guy,M,1960-08-28,78,Maire,FR,65,,
2332,,LEGENDRE,Corentin,M,1998-12-20,63,Maire,FR,27,,
2333,,GUILMONT,Quentin,M,1982-05-12,52,Maire,FR,44,,
2334,,DENIS,Eric,M,1966-04-11,22,Maire,FR,60,,
2335,,VERROUST,Gaëtan,M,1989-05-11,11,Maire,FR,37,,
2336,,CZERNICH,Laurent,M,1968-02-25,47,Maire,FR,58,,
2337,,FOURDRIGNIER-PIERCOURT,Isabelle,F,1961-04-20,75,Maire,FR,65,,
2338,,NUYTTEN,François,M,1969-11-17,47,Maire,FR,56,,
2339,,BARRIERE,Caroline,F,1966-05-08,22,Maire,FR,60,,
2340,,WEBER,Jean-Marc,M,1953-05-12,77,Maire,FR,73,,
2341,,LEMOINE,Philippe,M,1956-08-24,77,Maire,FR,69,,
2342,,KUNTZMANN,Pascal,M,1960-10-14,78,Maire,FR,65,,
2343,,BRAYER,Charlotte,F,1974-12-09,12,Maire,FR,51,,
2345,,NUTTENS,Michel,M,1966-10-31,12,Maire,FR,59,,
2346,,BOUR,Laëtitia,F,1992-07-21,52,Maire,FR,33,,
2347,,CLEREN,Stéphanie,F,1971-09-15,52,Maire,FR,54,,
2349,,GURHEM,Sonia,F,1977-02-13,52,Maire,FR,49,,
2350,,CHARPENTIER,Aline,F,1978-03-20,54,Maire,FR,48,,
2351,,DELORME,Pierre,M,1991-04-24,34,Maire,FR,35,,
2352,,DENIZON,Sophie,F,1981-01-05,37,Maire,FR,45,,
2353,,VUILLIOT,Christian,M,1962-02-21,12,Maire,FR,64,,
2354,,NICE,Vincent,M,1974-02-05,12,Maire,FR,52,,
2355,,VARLET,Roland,M,1959-04-02,42,Maire,FR,67,,
2356,,PARADOWSKI,Clément,M,1962-12-14,74,Maire,FR,63,,
2357,,DE WEVER,Alexis,M,1977-03-11,12,Maire,FR,49,,
2358,,DUMUR,Yves,M,1956-12-28,77,Maire,FR,69,,
2359,,FONTAINE,Fany,F,1983-10-17,37,Maire,FR,42,,
2360,,TIMMERMAN,Philippe,M,1966-02-09,86,Maire,FR,60,,
2361,,COCHET,Hugues,M,1959-08-22,86,Maire,FR,66,,
2362,,PESTEL,Joël,M,1952-05-23,74,Maire,FR,74,,
2363,,LEGRAND,Estelle,F,1968-10-02,45,Maire,FR,57,,
2364,,AUBIN,Guillaume,M,1987-12-18,54,Maire,FR,38,,
2366,,RINGENBACH,Christophe,M,1964-07-02,43,Maire,FR,62,,
2367,,NICOLAS,Damien,M,1968-10-28,12,Maire,FR,57,,
2368,,MAILLET,Hubert,M,1958-03-05,77,Maire,FR,68,,
2369,,MICHEL,Luc,M,1958-08-07,77,Maire,FR,67,,
2370,,DESTOMBES,Matthieu,M,1986-03-13,63,Maire,FR,40,,
2371,,MAGNIEZ,Michel,M,1982-09-13,34,Maire,FR,43,,
2372,,WOKAN,Christine,F,1962-05-01,77,Maire,FR,64,,
2373,,CUS,Céline,F,1973-08-22,23,Maire,FR,52,,
2374,,PINÇON,Michel,M,1957-06-10,69,Maire,FR,69,,
2375,,LAZARO,Patrice,M,1965-10-04,86,Maire,FR,60,,
2376,,HUYGHE,Willy,M,1967-06-18,48,Maire,FR,59,,
2377,,FAUCHEUX,Bernard,M,1952-07-02,71,Maire,FR,74,,
2378,,LAGACHE,Patrick,M,1963-08-09,31,Maire,FR,62,,
2379,,TELLIER,Michael,M,1978-06-23,12,Maire,FR,48,,
2380,,SALINGUE,Brigitte,F,1970-07-29,37,Maire,FR,55,,
2381,,THOMAS,Jean-Jacques,M,1956-12-30,45,Maire,FR,69,,
